Bedroom AbvGr,Bsmt Qual_Fa,Bsmt Qual_Gd,Bsmt Qual_None,Bsmt Qual_Po,Bsmt Qual_TA,BsmtExposureEnc,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_None,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,Central Air_Y,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exterior1stEnc,Exterior2Enc,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_None,Fireplace Qu_Po,Fireplace Qu_TA,Fireplaces,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Garage Area,Garage Finish_None,Garage Finish_RFn,Garage Finish_Unf,Garage Yr Blt,GarageQualEnc,GarageTypeEnc,Gr Liv Area,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Id,Kitchen AbvGr,Kitchen Qual_Fa,Kitchen Qual_Gd,Kitchen Qual_Po,Kitchen Qual_TA,Lot Area,Lot Frontage,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Low Qual Fin SF,MS SubClass,MSzoningEnc,Mas Vnr Area,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Overall Qual,PID,PavedDriveEnc,SalePrice,SaleTypeEnc,TotRms AbvGrd,Total Bsmt SF,TotalBath,TotalPorch,TotalSF,Year Built,Year Remod/Add
3,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,396.0,0,0,0,1998.0,1.0,0.0,1382,0,1,0,0,354,1,0,0,0,1,8923,57.0,0,0,0,0,80,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,527161040,1.0,12.086725887897607,1.0,7,384.0,2.5,256,1766.0,1998,1998
3,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,384.0,0,0,1,1968.0,1.0,1.0,1008,0,1,0,0,970,1,0,1,0,0,12518,75.0,0,0,0,0,20,1.0,182.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,923201100,1.0,11.845819880243557,1.0,6,1008.0,1.0,144,2016.0,1968,1968
3,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,1,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,440.0,0,0,0,2007.0,1.0,0.0,1396,0,0,0,0,884,1,0,1,0,0,11069,85.0,0,0,1,0,60,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,907420040,1.0,12.043553716032399,1.0,6,608.0,2.5,136,2004.0,2007,2007
5,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,539.0,0,1,0,1964.0,1.0,1.0,2154,0,0,0,0,1894,1,0,0,0,1,8800,80.0,0,0,1,0,60,1.0,306.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,534403290,1.0,12.321630986164447,1.0,8,845.0,2.5,161,2999.0,1964,1997
4,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,1,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,730.0,0,0,0,2003.0,1.0,0.0,2400,0,0,0,0,450,1,0,1,0,0,13262,96.0,0,0,0,0,60,1.0,186.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,528168030,1.0,12.577636201962656,1.0,10,1082.0,3.5,154,3482.0,2003,2004
4,0,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,2,0,1,0,0,0,240.0,0,0,1,1951.0,1.0,0.0,1818,0,0,0,0,2031,1,0,0,0,1,7758,60.0,0,0,1,0,50,0.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,903450060,1.0,12.040608205802641,1.0,7,1040.0,1.5,184,2858.0,1931,1950
3,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,550.0,0,0,0,2004.0,1.0,1.0,1710,0,0,0,0,949,1,0,1,0,0,12118,43.0,0,0,0,0,20,1.0,108.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,914465055,1.0,12.388394202324129,1.0,7,1710.0,2.0,328,3420.0,2004,2005
2,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,288.0,0,0,0,1955.0,1.0,1.0,1150,0,0,0,0,1907,1,0,0,0,1,9600,80.0,0,0,1,0,20,1.0,176.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,534476080,1.0,11.877568578558138,1.0,6,1078.0,2.0,175,2228.0,1955,1955
4,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0,1,1.0,1.0,0,0,0,0,1,1,1,0,0,0,0,540.0,0,1,0,1964.0,1.0,1.0,1977,0,0,0,1,1906,1,0,0,0,1,9500,100.0,0,0,1,0,60,1.0,272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,534475170,1.0,12.013700752882718,1.0,9,816.0,2.0,52,2793.0,1964,1978
2,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,542.0,0,1,0,1990.0,1.0,1.0,1332,0,1,0,0,549,1,0,1,0,0,7175,50.0,0,0,1,0,120,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,531452070,1.0,11.884489021402711,1.0,5,1332.0,2.0,60,2664.0,1990,1991
3,0,0,0,0,1,0.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,504.0,0,0,1,1964.0,1.0,0.0,1298,0,0,0,0,243,1,0,0,0,1,11200,63.0,0,0,0,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,905475510,0.0,11.643953727376633,0.0,5,1250.0,2.0,144,2548.0,1964,1964
3,0,1,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,895.0,0,0,0,2006.0,1.0,1.0,1973,0,1,0,0,1697,1,0,1,0,0,14226,110.0,0,0,1,0,20,1.0,375.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,528110070,1.0,12.886641043883259,0.0,9,1935.0,2.0,360,3908.0,2006,2006
3,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,440.0,0,0,1,1973.0,1.0,0.0,1092,0,0,0,1,2365,1,0,0,0,1,2760,24.0,0,0,1,0,160,0.0,514.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,527450010,1.0,11.566466231898259,1.0,6,525.0,1.5,0,1617.0,1973,1973
3,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,741.0,0,0,1,1998.0,1.0,1.0,1916,0,0,0,0,310,1,0,1,0,0,11050,85.0,0,0,1,0,60,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,914467040,1.0,12.448626590364206,1.0,8,1049.0,3.5,70,2965.0,1998,1999
3,0,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,357.0,0,0,1,1950.0,1.0,1.0,1238,1,0,0,0,1961,1,0,0,0,1,7200,60.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,535451100,1.0,11.532728092266408,1.0,6,864.0,1.5,171,2102.0,1950,1950
3,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,622.0,0,1,0,2001.0,1.0,1.0,1840,0,0,0,0,849,1,0,1,0,0,12420,79.0,0,0,1,0,60,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,907194010,1.0,12.345834587905333,1.0,6,944.0,3.5,45,2784.0,2001,2001
4,0,0,0,0,1,0.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,180.0,0,0,1,1933.0,0.0,0.0,1513,0,0,0,0,2018,1,0,0,0,1,6120,51.0,0,0,1,0,70,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,903233050,0.0,11.831379196088763,1.0,8,939.0,1.5,174,2452.0,1920,2004
2,0,0,0,0,1,1.0,0,0,1,0,0,0,1,0,1,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,288.0,0,0,1,1992.0,1.0,0.0,1143,0,0,0,1,1328,1,0,0,0,1,7111,55.0,0,0,0,0,30,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,903201030,1.0,11.835008964139341,1.0,5,1008.0,1.0,265,2151.0,1928,1983
2,0,1,0,0,0,0.0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,576.0,0,0,1,1983.0,1.0,1.0,1338,0,1,0,0,801,1,0,1,0,0,19255,66.0,0,0,0,0,80,1.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,906201050,1.0,11.960811288962345,1.0,5,520.0,1.5,0,1858.0,1983,1983
3,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,463.0,0,0,1,1994.0,1.0,0.0,864,0,0,0,0,400,1,0,0,0,1,8120,70.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,527405180,1.0,11.732060994886899,1.0,5,864.0,1.0,0,1728.0,1970,1970
3,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,534.0,0,1,0,1977.0,1.0,1.0,1969,0,0,0,1,1650,1,0,0,0,1,11952,92.0,0,0,1,0,60,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,527325110,1.0,12.154779351142624,1.0,8,808.0,2.5,276,2777.0,1977,1977
2,0,1,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,388.0,0,0,0,2007.0,1.0,1.0,1266,0,0,0,0,1084,1,0,1,0,0,3182,43.0,0,0,1,0,20,1.0,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,528228465,1.0,11.982272628789678,1.0,6,1266.0,2.0,116,2532.0,2007,2007
4,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,621.0,0,1,0,1998.0,1.0,0.0,2601,0,0,0,0,1522,1,0,0,0,1,9842,51.0,0,0,1,0,70,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,909250040,1.0,12.14950229404178,1.0,8,612.0,3.5,484,3213.0,1921,1998
3,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,912,0,0,0,1,2496,1,0,0,0,1,8020,70.0,0,0,0,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,532378130,1.0,11.728036844587175,1.0,6,912.0,1.0,0,1824.0,1964,1964
3,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,528.0,0,0,1,1957.0,1.0,0.0,1392,0,0,0,1,220,1,0,0,0,1,11341,70.0,0,0,0,0,20,1.0,180.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,905103060,1.0,11.70766954176274,1.0,5,1392.0,2.5,95,2784.0,1957,1996
5,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,484.0,0,0,1,1958.0,1.0,0.0,1824,1,0,0,0,1254,2,0,0,0,1,12436,76.0,0,0,1,0,90,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,535354200,1.0,11.891361900690473,1.0,9,1824.0,2.0,0,3648.0,1957,1957
3,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,626.0,0,1,0,2000.0,1.0,1.0,1823,0,0,0,0,1443,1,0,1,0,0,12192,75.0,0,0,0,0,60,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,907196040,1.0,12.367340793126296,1.0,6,928.0,3.5,228,2751.0,2000,2001
2,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,525.0,0,0,0,2004.0,1.0,1.0,1646,0,0,0,0,2885,1,0,1,0,0,3842,44.0,0,0,0,0,120,0.0,186.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,911370530,1.0,12.611537753638338,1.0,5,1594.0,3.5,336,3240.0,2004,2005
3,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,1092,0,1,0,0,2920,1,0,0,0,1,1936,21.0,0,0,1,0,160,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,923228260,1.0,11.413105129688017,1.0,5,546.0,1.5,0,1638.0,1970,1970
6,0,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,576.0,0,0,1,1987.0,1.0,0.0,1728,0,0,0,1,1197,2,0,0,0,1,13101,74.0,0,0,0,0,90,1.0,108.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,534225120,1.0,11.867798786962332,1.0,10,1728.0,2.0,0,3456.0,1965,1965
3,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,544.0,0,1,0,2002.0,1.0,1.0,1573,0,0,0,0,848,1,0,1,0,0,9808,67.0,0,0,0,0,20,1.0,110.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,907192090,1.0,12.332705296463539,1.0,6,1573.0,3.0,72,3146.0,2002,2002
5,0,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,2,0,0,0,0,0,400.0,0,0,1,1940.0,1.0,0.0,2480,0,0,0,0,926,2,0,0,0,1,8145,64.0,0,0,0,0,90,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,909279010,1.0,12.230765258120545,1.0,13,920.0,2.5,57,3400.0,1940,1950
1,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,482.0,0,1,0,1999.0,1.0,1.0,1341,0,0,0,0,2158,1,0,1,0,0,17227,73.0,1,0,0,0,20,1.0,158.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,907295040,1.0,12.41673867533327,1.0,5,1341.0,2.5,324,2682.0,1999,2000
2,0,0,0,1,0,1.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,185.0,0,0,1,1895.0,0.0,0.0,1361,0,0,0,0,1555,1,0,0,0,1,5280,60.0,0,0,1,0,70,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,911102090,1.0,11.396391648714276,1.0,6,173.0,1.0,123,1534.0,1895,1950
2,0,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,1,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,480.0,0,0,1,1956.0,1.0,0.0,1120,0,0,0,0,278,1,1,0,0,0,11792,89.0,0,0,1,0,50,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,908102300,0.0,11.06663836234181,1.0,5,744.0,1.0,160,1864.0,1948,1950
1,0,1,0,0,0,0.0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,484.0,0,0,0,1978.0,1.0,1.0,1226,0,0,0,1,2522,1,0,1,0,0,3876,40.0,0,0,0,0,120,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,533253160,1.0,12.043553716032399,1.0,4,1226.0,2.0,193,2452.0,1978,1978
4,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,1020.0,0,1,0,2009.0,1.0,0.0,2822,0,0,0,0,434,1,0,0,0,0,13891,107.0,0,0,1,0,60,1.0,424.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,528110090,1.0,13.275827535915461,0.0,12,1734.0,3.5,414,4556.0,2008,2009
2,0,0,0,0,1,1.0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,440.0,0,0,1,1976.0,1.0,0.0,1103,0,1,0,0,2683,1,0,1,0,0,6000,50.0,0,0,1,0,30,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,903234030,1.0,11.612770799939945,1.0,5,1103.0,1.0,286,2206.0,1925,1980
2,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,622.0,0,0,0,1960.0,1.0,1.0,1179,0,1,0,0,2173,1,0,0,0,1,8240,80.0,0,0,1,0,20,1.0,198.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,908127070,0.0,11.608235644774552,1.0,5,1179.0,1.0,0,2358.0,1960,1960
2,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,1.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,698,0,0,0,0,894,1,0,0,0,1,9405,50.0,0,0,1,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,908201040,1.0,11.678439903447801,1.0,4,698.0,1.5,200,1396.0,1947,2008
3,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,1,0,0,0,1,0,1,0,0,0,871.0,0,1,0,2003.0,1.0,0.0,2046,0,0,0,0,1066,1,0,1,0,0,10625,85.0,0,0,1,0,60,1.0,292.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,528170070,1.0,12.556729517143344,1.0,8,998.0,3.5,382,3044.0,2003,2004
4,0,0,0,0,1,1.0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0,1,0,0,0,1,1,0,0,0,0,490.0,0,0,0,1962.0,1.0,1.0,1716,0,0,0,0,1261,1,0,0,0,1,9247,70.0,0,0,0,0,60,1.0,318.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,535402120,1.0,12.049418835484797,1.0,8,858.0,1.5,204,2574.0,1962,1962
3,0,1,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,478.0,0,1,0,2004.0,1.0,0.0,1812,0,0,0,0,537,1,0,1,0,0,10628,96.0,0,0,0,0,60,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,531369010,1.0,12.170445467887022,1.0,8,835.0,2.5,237,2647.0,2004,2004
3,0,1,0,0,0,1.0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,502.0,0,0,1,1976.0,1.0,1.0,1178,0,0,0,1,2301,1,0,0,0,1,11000,74.0,1,0,0,0,20,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,923275010,1.0,11.813030057420567,1.0,6,1090.0,2.5,132,2268.0,1976,2003
4,0,0,0,0,1,0.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,288.0,0,0,1,1919.0,0.0,0.0,1636,0,0,0,1,2854,1,0,1,0,0,9399,54.0,0,0,1,0,70,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,909253080,0.0,12.025749091398891,1.0,7,818.0,1.5,212,2454.0,1919,1950
2,0,0,0,0,1,1.0,0,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,528.0,0,1,0,1952.0,1.0,0.0,864,0,0,0,0,2649,1,0,0,0,1,7200,60.0,0,0,1,0,20,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,902128020,1.0,11.56171562913966,0.0,5,576.0,1.0,115,1440.0,1950,1950
3,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,472.0,0,1,0,1999.0,1.0,1.0,1588,0,0,0,0,2776,1,0,1,0,0,10264,78.0,0,0,0,0,20,1.0,183.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,907180120,1.0,12.273731294003989,1.0,6,1588.0,2.0,187,3176.0,1999,1999
3,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,1.0,1.0,0,0,0,0,1,1,0,1,0,0,0,746.0,0,1,0,2004.0,1.0,0.0,1914,0,0,0,0,2403,1,0,1,0,0,13215,93.0,0,0,0,0,60,1.0,112.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,528172150,1.0,12.538967060803502,1.0,9,1420.0,3.5,295,3334.0,2004,2004
3,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,485.0,0,1,0,1975.0,1.0,1.0,1875,0,0,0,1,2355,1,0,1,0,0,10530,81.0,0,0,1,0,80,1.0,248.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,527375160,1.0,12.125404742462718,1.0,8,675.0,3.0,76,2550.0,1975,2000
2,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,308.0,0,0,1,1981.0,1.0,0.0,1183,0,0,0,0,1983,1,0,0,0,1,6000,50.0,0,0,1,0,50,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,902201130,1.0,11.695247021764184,1.0,6,649.0,1.5,176,1832.0,1948,2002
3,0,1,0,0,0,1.0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,528.0,0,1,0,1992.0,1.0,1.0,1730,0,0,0,0,547,1,0,1,0,0,7703,70.0,0,0,1,0,60,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,531450120,1.0,12.052338545588132,1.0,6,816.0,2.5,259,2546.0,1992,1992
2,0,1,0,0,0,1.0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,528.0,0,1,0,2006.0,1.0,0.0,1250,0,0,0,0,1842,1,0,1,0,0,4251,35.0,0,0,0,0,160,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,533208070,1.0,12.011880916165731,0.0,5,625.0,2.5,54,1875.0,2006,2007
4,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,506.0,0,1,0,1989.0,1.0,1.0,2559,0,0,0,0,2748,1,0,0,0,0,12128,88.0,0,0,0,0,60,1.0,232.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,906204180,1.0,12.250089530946948,1.0,9,868.0,2.5,413,3427.0,1989,1989
